"COUNTRY","Country","BIRTH","Place of birth","GENDER","Gender","RATE","Rate","YEAR","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2001","2001","PC","Percentage","0","Units",,,61,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2002","2002","PC","Percentage","0","Units",,,61,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2003","2003","PC","Percentage","0","Units",,,63.5,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2004","2004","PC","Percentage","0","Units",,,62.9,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2005","2005","PC","Percentage","0","Units",,,64.6,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2006","2006","PC","Percentage","0","Units",,,67,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2007","2007","PC","Percentage","0","Units",,,68.4,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2008","2008","PC","Percentage","0","Units",,,69.9,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2009","2009","PC","Percentage","0","Units",,,67.5,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2010","2010","PC","Percentage","0","Units",,,65.2,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2011","2011","PC","Percentage","0","Units",,,66.1,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2012","2012","PC","Percentage","0","Units",,,66.7,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2013","2013","PC","Percentage","0","Units",,,66.3,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2014","2014","PC","Percentage","0","Units",,,67.6,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2015","2015","PC","Percentage","0","Units",,,69.5,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2016","2016","PC","Percentage","0","Units",,,71.4,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2017","2017","PC","Percentage","0","Units",,,72,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,73.7,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,74.3,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2001","2001","PC","Percentage","0","Units",,,20,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2002","2002","PC","Percentage","0","Units",,,19,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2003","2003","PC","Percentage","0","Units",,,17,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2004","2004","PC","Percentage","0","Units",,,17.8,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2005","2005","PC","Percentage","0","Units",,,15.5,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2006","2006","PC","Percentage","0","Units",,,12.3,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2007","2007","PC","Percentage","0","Units",,,9.9,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2008","2008","PC","Percentage","0","Units",,,8.4,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2009","2009","PC","Percentage","0","Units",,,11.4,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2010","2010","PC","Percentage","0","Units",,,14.3,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2011","2011","PC","Percentage","0","Units",,,13.7,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2012","2012","PC","Percentage","0","Units",,,13.6,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2013","2013","PC","Percentage","0","Units",,,14,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2014","2014","PC","Percentage","0","Units",,,12.9,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2015","2015","PC","Percentage","0","Units",,,10.4,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2016","2016","PC","Percentage","0","Units",,,8.8,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2017","2017","PC","Percentage","0","Units",,,8,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,6.2,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,5.7,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2001","2001","PC","Percentage","0","Units",,,76,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2002","2002","PC","Percentage","0","Units",,,75,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2003","2003","PC","Percentage","0","Units",,,76.5,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2004","2004","PC","Percentage","0","Units",,,76.5,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2005","2005","PC","Percentage","0","Units",,,76.4,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2006","2006","PC","Percentage","0","Units",,,76.4,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2007","2007","PC","Percentage","0","Units",,,75.9,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2008","2008","PC","Percentage","0","Units",,,76.3,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2009","2009","PC","Percentage","0","Units",,,76.2,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2010","2010","PC","Percentage","0","Units",,,76,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2011","2011","PC","Percentage","0","Units",,,76.5,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2012","2012","PC","Percentage","0","Units",,,77.1,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2013","2013","PC","Percentage","0","Units",,,77.2,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2014","2014","PC","Percentage","0","Units",,,77.6,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2015","2015","PC","Percentage","0","Units",,,77.5,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2016","2016","PC","Percentage","0","Units",,,78.3,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2017","2017","PC","Percentage","0","Units",,,78.2,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,78.6,,
"SVK","Slovak Republic","NB","Native-born","MEN","Men","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,78.8,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2001","2001","PC","Percentage","0","Units",,,52,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2002","2002","PC","Percentage","0","Units",,,51,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2003","2003","PC","Percentage","0","Units",,,52.4,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2004","2004","PC","Percentage","0","Units",,,50.7,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2005","2005","PC","Percentage","0","Units",,,51,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2006","2006","PC","Percentage","0","Units",,,52,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2007","2007","PC","Percentage","0","Units",,,53,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2008","2008","PC","Percentage","0","Units",,,54.6,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2009","2009","PC","Percentage","0","Units",,,52.8,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2010","2010","PC","Percentage","0","Units",,,52.4,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2011","2011","PC","Percentage","0","Units",,,52.6,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2012","2012","PC","Percentage","0","Units",,,52.7,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2013","2013","PC","Percentage","0","Units",,,53.3,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2014","2014","PC","Percentage","0","Units",,,54.3,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2015","2015","PC","Percentage","0","Units",,,56,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2016","2016","PC","Percentage","0","Units",,,58.3,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2017","2017","PC","Percentage","0","Units",,,60.3,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,61.3,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,62.3,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2001","2001","PC","Percentage","0","Units",,,19,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2002","2002","PC","Percentage","0","Units",,,19,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2003","2003","PC","Percentage","0","Units",,,17.2,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2004","2004","PC","Percentage","0","Units",,,19.5,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2005","2005","PC","Percentage","0","Units",,,17.2,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2006","2006","PC","Percentage","0","Units",,,14.7,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2007","2007","PC","Percentage","0","Units",,,12.7,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2008","2008","PC","Percentage","0","Units",,,11,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2009","2009","PC","Percentage","0","Units",,,12.9,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2010","2010","PC","Percentage","0","Units",,,14.6,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2011","2011","PC","Percentage","0","Units",,,13.6,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2012","2012","PC","Percentage","0","Units",,,14.6,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2013","2013","PC","Percentage","0","Units",,,14.6,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2014","2014","PC","Percentage","0","Units",,,13.7,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2015","2015","PC","Percentage","0","Units",,,12.9,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2016","2016","PC","Percentage","0","Units",,,10.8,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2017","2017","PC","Percentage","0","Units",,,8.5,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,7,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,6,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2003","2003","PC","Percentage","0","Units",,,63.3,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2004","2004","PC","Percentage","0","Units",,,63,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2005","2005","PC","Percentage","0","Units",,,61.6,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2006","2006","PC","Percentage","0","Units",,,61,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2007","2007","PC","Percentage","0","Units",,,60.8,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2008","2008","PC","Percentage","0","Units",,,61.3,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2009","2009","PC","Percentage","0","Units",,,60.6,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2010","2010","PC","Percentage","0","Units",,,61.4,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2011","2011","PC","Percentage","0","Units",,,60.9,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2012","2012","PC","Percentage","0","Units",,,61.7,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2013","2013","PC","Percentage","0","Units",,,62.4,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2014","2014","PC","Percentage","0","Units",,,62.9,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2015","2015","PC","Percentage","0","Units",,,64.3,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2016","2016","PC","Percentage","0","Units",,,65.4,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2017","2017","PC","Percentage","0","Units",,,65.9,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,65.9,,
"SVK","Slovak Republic","NB","Native-born","WMN","Women","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,66.3,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2001","2001","PC","Percentage","0","Units",,,58,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2002","2002","PC","Percentage","0","Units",,,58,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2003","2003","PC","Percentage","0","Units",,,57.9,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2004","2004","PC","Percentage","0","Units",,,56.8,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2005","2005","PC","Percentage","0","Units",,,57.8,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2006","2006","PC","Percentage","0","Units",,,59.5,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2007","2007","PC","Percentage","0","Units",,,60.7,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2008","2008","PC","Percentage","0","Units",,,62.2,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2009","2009","PC","Percentage","0","Units",,,60.2,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2010","2010","PC","Percentage","0","Units",,,58.8,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2011","2011","PC","Percentage","0","Units",,,59.3,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2012","2012","PC","Percentage","0","Units",,,59.7,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2013","2013","PC","Percentage","0","Units",,,59.8,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2014","2014","PC","Percentage","0","Units",,,60.9,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2015","2015","PC","Percentage","0","Units",,,62.8,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2016","2016","PC","Percentage","0","Units",,,64.9,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2017","2017","PC","Percentage","0","Units",,,66.2,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,67.5,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,68.3,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2001","2001","PC","Percentage","0","Units",,,17,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2002","2002","PC","Percentage","0","Units",,,17,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2003","2003","PC","Percentage","0","Units",,,17.1,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2004","2004","PC","Percentage","0","Units",,,18.6,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2005","2005","PC","Percentage","0","Units",,,16.2,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2006","2006","PC","Percentage","0","Units",,,13.4,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2007","2007","PC","Percentage","0","Units",,,11.2,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2008","2008","PC","Percentage","0","Units",,,9.6,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2009","2009","PC","Percentage","0","Units",,,12.1,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2010","2010","PC","Percentage","0","Units",,,14.4,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2011","2011","PC","Percentage","0","Units",,,13.7,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2012","2012","PC","Percentage","0","Units",,,14,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2013","2013","PC","Percentage","0","Units",,,14.3,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2014","2014","PC","Percentage","0","Units",,,13.3,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2015","2015","PC","Percentage","0","Units",,,11.5,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2016","2016","PC","Percentage","0","Units",,,9.7,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2017","2017","PC","Percentage","0","Units",,,8.2,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,6.6,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","U_RATE","Unemployment rate","2019","2019","PC","Percentage","0","Units",,,5.9,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2001","2001","PC","Percentage","0","Units",,,70,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2002","2002","PC","Percentage","0","Units",,,70,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2003","2003","PC","Percentage","0","Units",,,69.8,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2004","2004","PC","Percentage","0","Units",,,69.7,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2005","2005","PC","Percentage","0","Units",,,69,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2006","2006","PC","Percentage","0","Units",,,68.7,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2007","2007","PC","Percentage","0","Units",,,68.3,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2008","2008","PC","Percentage","0","Units",,,68.8,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2009","2009","PC","Percentage","0","Units",,,68.4,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2010","2010","PC","Percentage","0","Units",,,68.7,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2011","2011","PC","Percentage","0","Units",,,68.7,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2012","2012","PC","Percentage","0","Units",,,69.4,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2013","2013","PC","Percentage","0","Units",,,69.8,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2014","2014","PC","Percentage","0","Units",,,70.3,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2015","2015","PC","Percentage","0","Units",,,70.9,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2016","2016","PC","Percentage","0","Units",,,71.9,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2017","2017","PC","Percentage","0","Units",,,72.1,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2018","2018","PC","Percentage","0","Units",,,72.3,,
"SVK","Slovak Republic","NB","Native-born","TOT","Total","P_RATE","Participation rate","2019","2019","PC","Percentage","0","Units",,,72.6,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2000","2000","PC","Percentage","0","Units",,,70.8,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2001","2001","PC","Percentage","0","Units",,,72.1,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2002","2002","PC","Percentage","0","Units",,,72.4,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2003","2003","PC","Percentage","0","Units",,,72.7,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2004","2004","PC","Percentage","0","Units",,,73,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2005","2005","PC","Percentage","0","Units",,,74.6,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2006","2006","PC","Percentage","0","Units",,,75.4,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2007","2007","PC","Percentage","0","Units",,,75.3,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2008","2008","PC","Percentage","0","Units",,,73.3,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2009","2009","PC","Percentage","0","Units",,,67.6,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2010","2010","PC","Percentage","0","Units",,,66.1,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2011","2011","PC","Percentage","0","Units",,,64,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2012","2012","PC","Percentage","0","Units",,,61.4,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2013","2013","PC","Percentage","0","Units",,,60.3,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2014","2014","PC","Percentage","0","Units",,,61.5,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2015","2015","PC","Percentage","0","Units",,,63.4,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2016","2016","PC","Percentage","0","Units",,,65,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2017","2017","PC","Percentage","0","Units",,,66.6,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2018","2018","PC","Percentage","0","Units",,,67.8,,
"ESP","Spain","NB","Native-born","MEN","Men","N_RATE","Employment rate","2019","2019","PC","Percentage","0","Units",,,68.3,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2000","2000","PC","Percentage","0","Units",,,9.4,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2001","2001","PC","Percentage","0","Units",,,7.2,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2002","2002","PC","Percentage","0","Units",,,7.7,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2003","2003","PC","Percentage","0","Units",,,7.9,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2004","2004","PC","Percentage","0","Units",,,7.8,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2005","2005","PC","Percentage","0","Units",,,6.8,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2006","2006","PC","Percentage","0","Units",,,6.1,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2007","2007","PC","Percentage","0","Units",,,6,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2008","2008","PC","Percentage","0","Units",,,8.9,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2009","2009","PC","Percentage","0","Units",,,15.3,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2010","2010","PC","Percentage","0","Units",,,16.9,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2011","2011","PC","Percentage","0","Units",,,19.3,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2012","2012","PC","Percentage","0","Units",,,22.3,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2013","2013","PC","Percentage","0","Units",,,23.5,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2014","2014","PC","Percentage","0","Units",,,21.8,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2015","2015","PC","Percentage","0","Units",,,19.3,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2016","2016","PC","Percentage","0","Units",,,17,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2017","2017","PC","Percentage","0","Units",,,14.5,,
"ESP","Spain","NB","Native-born","MEN","Men","U_RATE","Unemployment rate","2018","2018","PC","Percentage","0","Units",,,12.7,,
